"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71","Column 72","Column 73","Column 74","Column 75","Column 76","Column 77","Column 78"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/4035595/carson-proctor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","Carson Proctor","QB","6-4","211","FR","Vero Beach, FL"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/4064202/river-warnock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","River Warnock","WR","5-11","185","SO","North Little Rock, AR"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3916900/nate-dalton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","Nate Dalton","DB","6-3","190","FR","Baton Rouge, LA"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/4035584/cole-kelley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","Cole Kelley","QB","6-7","258","FR","Lafayette, LA"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3916911/la'michael-pettway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","La'Michael Pettway","WR","6-2","216","FR","Nashville, AR"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/4035567/kofi-boateng","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","Kofi Boateng","WR","6-1","183","FR","Arlington, TX"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3128668/cameron-colbert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","Cameron Colbert","WR","6-1","208","SO","Little Rock, AR"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/4035588/jack-lindsey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","Jack Lindsey","QB","6-3","184","FR","FAYETTEVILLE, AR"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/550429/anthony-antwine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","Anthony Antwine","TE","6-4","222","JR","Plano, TX"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/4035585/giovanni-lafrance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","Giovanni LaFrance","LB","6-1","255","FR","New Orleans, LA"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3128680/troy-allison","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","Troy Allison","WR","6-1","193","SO","Mcgregor, TX"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/547209/de'andre-coley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","De'Andre Coley","DB","6-1","214","JR","Miami, FL"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/4035600/devwah-whaley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","Devwah Whaley","RB","5-11","216","FR","Beaumont, TX"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3128686/josh-williams","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","Josh Williams","LB","6-1","249","SR","Fort Lauderdale, FL"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/4035570/deon-edwards","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","Deon Edwards","DB","6-1","205","FR","Clermont, FL"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3916921/rawleigh-williams-iii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","Rawleigh Williams III","RB","5-10","223","SO","Dallas, TX"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3916903/dre-greenlaw","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","Dre Greenlaw","LB","6-0","226","SO","FAYETTEVILLE, AR"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/3128669/ryder-lucas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","Ryder Lucas","DB","6-0","190","SO","The Woodlands, TX"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/515941/kody-walker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","Kody Walker","RB","6-2","240","SR","Jefferson City, MO"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/4035597/micahh-smith","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","Micahh Smith","DB","6-0","195","FR","Marshall, TX"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/555805/matt-dodson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","Matt Dodson","DB","5-10","208","JR","Mckinney, TX"
"","","11/1/2016 11:24:35 PM","http://www.espn.com/college-football/team/roster/_/id/8","http://www.espn.com/college-football/player/_/id/4035580/justice-hobbs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","Justice Hobbs","RB","5-10","220","FR","Farmington, AR"
