"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71","Column 72","Column 73","Column 74","Column 75","Column 76","Column 77","Column 78"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3917012/j.r.-reed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","J.R. Reed","DB","6-1","194","SO","Frisco, TX"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3128725/shakenneth-williams","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","Shakenneth Williams","WR","6-1","208","JR","Macon, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/4053799/prather-hudson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","Prather Hudson","RB","5-11","188","FR","Columbus, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3128706/dominick-sanders","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","Dominick Sanders","S","6-0","193","JR","Tucker, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/4035009/jaleel-laguins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","Jaleel Laguins","LB","6-2","220","FR","Watkinsville, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3147938/steven-van-tiflin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","Steven Van Tiflin","WR","6-1","207","SO","Saginaw, MI"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/4046333/patrick-burke","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","Patrick Burke","WR","6-3","197","FR","Marietta, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/4035013/tyrique-mcghee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","Tyrique McGhee","DB","5-10","183","FR","Byron, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/3128720/nick-chubb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","Nick Chubb","RB","5-10","228","JR","Cedartown, GA"
"","","11/1/2016 11:29:43 PM","http://www.espn.com/college-football/team/roster/_/id/61","http://www.espn.com/college-football/player/_/id/4053810/kj-smith","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","KJ Smith","DB","5-11","172","FR","Perry, GA"
