"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71","Column 72","Column 73","Column 74","Column 75","Column 76","Column 77","Column 78"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3122100/samson-bailey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","Samson Bailey","OL","6-4","295","SO","Lamar, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/549897/alec-abeln","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","Alec Abeln","OL","6-3","305","JR","--"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3140790/adam-roland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","Adam Roland","DL","6-3","320","SO","--"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3924317/thomas-grossman","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","Thomas Grossman","OL","6-3","280","SO","--"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3860986/tanner-owen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","Tanner Owen","OL","6-5","280","FR","Kearney, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/550103/adam-ploudre","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","Adam Ploudre","OL","6-4","315","JR","Ballwin, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3924312/jonah-dubinski","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","Jonah Dubinski","OL","6-2","290","FR","Columbia, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3924320/aj-harris","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","AJ Harris","OL","6-4","310","FR","Stilwell, KS"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3122110/kevin-pendleton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","Kevin Pendleton","OL","6-4","335","SO","Lee's Summit, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/4047312/kyle-mitchell","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","Kyle Mitchell","OL","6-5","330","SO","Fair Oaks, CA"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/4035113/tre'vour-simms","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","Tre'Vour Simms","OL","6-5","350","FR","East Saint Louis, IL"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/4035114/tyler-howell","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","Tyler Howell","OL","6-8","320","JR","Bonner Springs, KS"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3122099/paul-adams","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","Paul Adams","OL","6-6","315","SO","Nashville, TN"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/534528/michael-stannard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","Michael Stannard","OL","6-2","290","SR","Columbia, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3924310/terry-beckner-jr.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","Terry Beckner Jr.","DL","6-4","290","SO","East Saint Louis, IL"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/531373/sean-culkin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","Sean Culkin","TE","6-6","250","SR","Indian Rocks Beach, FL"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/4035115/albert-okwuegbunam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","Albert Okwuegbunam","TE","6-5","255","FR","Springfield, IL"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3938058/harley-whitehouse","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","Harley Whitehouse","LS","6-0","225","FR","--"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3924318/emanuel-hall","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","Emanuel Hall","WR","6-3","205","SO","Franklin, TN"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3924314/richaud-floyd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","Richaud Floyd","WR","5-11","185","FR","Gulfport, MS"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/536095/jake-hurrell","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","Jake Hurrell","LS","6-3","230","SR","St. Charles, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/536096/eric-laurent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","Eric Laurent","WR","6-2","210","SR","Ballwin, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3924322/nate-howard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","Nate Howard","DL","6-4","240","SO","--"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/554900/tyler-hanneke","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","Tyler Hanneke","DL","6-4","270","SR","St. Charles, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/4035116/brendan-scales","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","Brendan Scales","TE","6-4","250","FR","Wildwood, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/559571/turner-adams","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","Turner Adams","PK","6-0","205","JR","Springfield, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/549904/charles-harris","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","Charles Harris","DE","6-3","260","JR","Kansas City, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/536384/nick-bartolotta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","Nick Bartolotta","PK","5-6","185","JR","--"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3940240/andrew-carr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","Andrew Carr","PK","6-1","190","SO","Cameron, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/4035117/tre-williams","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","Tre Williams","DL","6-5","250","FR","Columbia, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/3924323/tyrell-jacobs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","Tyrell Jacobs","DL","6-4","280","FR","Kenner, LA"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/531383/rickey-hatley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","Rickey Hatley","DL","6-4","320","SR","Atlanta, TX"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/550098/a.j.-logan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","A.J. Logan","DL","6-2","325","JR","Columbia, MO"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/549898/josh-augusta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","Josh Augusta","DL","6-4","355","SR","Peoria, IL"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/4035098/tucker-mccann","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","Tucker McCann","PK","6-0","195","FR","O'Fallon, IL"
"","","11/1/2016 11:34:28 PM","http://www.espn.com/college-football/team/roster/_/id/142","http://www.espn.com/college-football/player/_/id/4035118/ben-tesson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","Ben Tesson","PK","6-1","200","FR","Fenton, MO"
