"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71","Column 72","Column 73","Column 74","Column 75","Column 76","Column 77","Column 78"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3892693/tyler-queen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","Tyler Queen","QB","6-1","236","FR","Kennesaw, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035501/devin-adams","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","Devin Adams","QB","6-2","248","JR","Mobile, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035502/marquis-mcclain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","Marquis McClain","WR","6-2","208","FR","Crestview, FL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/530682/t.j.-neal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","T.J. Neal","LB","6-0","235","SR","Mckeesport, PA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035503/jayvaughn-myers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","Jayvaughn Myers","DB","6-1","179","FR","Dade City, FL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3121588/nick-ruffin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","Nick Ruffin","DB","6-0","203","JR","Duluth, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3916924/jeremiah-dinson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","Jeremiah Dinson","DB","6-0","177","SO","Miami, FL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3916925/kerryon-johnson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","Kerryon Johnson","RB","6-0","211","SO","Madison, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035504/john-broussard-jr.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","John Broussard Jr.","DB","5-11","168","FR","Phenix City, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/550024/johnathan-ford","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","Johnathan Ford","DB","6-0","204","SR","Big Cove, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4035505/daniel-thomas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","Daniel Thomas","DB","5-11","192","FR","Montgomery, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/4047457/stephen-davis-jr.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","Stephen Davis Jr.","RB","6-3","206","FR","Irmo, SC"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3892694/austin-dupper","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","Austin Dupper","DB","5-9","176","SR","Decatur, AL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/535085/marshall-taylor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","Marshall Taylor","DB","6-3","191","SR","Cordele, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/3843217/chandler-cox","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","Chandler Cox","FB","6-1","236","SO","Apopka, FL"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/546340/tray-matthews","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","Tray Matthews","DB","6-1","207","JR","Newnan, GA"
"","","11/1/2016 11:25:08 PM","http://www.espn.com/college-football/team/roster/_/id/2","http://www.espn.com/college-football/player/_/id/550027/tyler-stovall","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","Tyler Stovall","RB","6-1","212","JR","Hokes Bluff, AL"
