"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3134700/henry-baldwin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","Henry Baldwin","QB","6-4","191","JR","Darien, CT"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/549108/spencer-rymiszewski","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","Spencer Rymiszewski","DB","6-1","192","SR","West Chester, PA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118947/rafe-chapple","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","Rafe Chapple","QB","6-1","192","JR","Alpharetta, GA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118939/jason-alessi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","Jason Alessi","DB","6-1","180","JR","Bloomfield Hills, MI"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032045/tosan-agbeyegbe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","Tosan Agbeyegbe","DB","6-1","200","FR","Brampton, ON"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032042/cj-mccord","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","Cj McCord","WR","6-1","180","SO","Huntington Beach, CA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032041/kamsi-nwangwu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","Kamsi Nwangwu","RB","5-10","200","SO","Woodbridge, CT"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118964/matthew-oplinger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","Matthew Oplinger","LB","6-3","229","JR","Summit, NJ"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032043/silas-wyper","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","Silas Wyper","WR","6-1","180","JR","Darien, CT"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/549103/foyesade-oluokun","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","Foyesade Oluokun","DB","6-2","219","SR","--"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912764/jackson-keimig","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","Jackson Keimig","WR","6-3","210","SO","Bothell, WA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912769/kyle-marcinick","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","Kyle Marcinick","WR","6-1","190","SO","Dublin, OH"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118945/hayden-carlson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","Hayden Carlson","DB","5-11","193","JR","Glen Ellyn, IL"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912756/jarett-balter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","Jarett Balter","LB","6-2","220","SO","Bellflower, CA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/548856/brian-sykes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","Brian Sykes","LB","6-1","205","SR","Alpharetta, GA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912757/daniel-debner","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","Daniel Debner","DB","6-1","190","SO","Manalapan, NJ"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4051368/brian-dolan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","Brian Dolan","PK","6-2","200","FR","Bethesda, MD"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3118965/deshawn-salter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","Deshawn Salter","RB","5-10","212","JR","Syracuse, NY"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4032054/andrew-grinde","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","Andrew Grinde","RB","5-11","210","FR","Great Falls, MT"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/4051369/henry-segel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","Henry Segel","DB","5-11","180","FR","Los Angeles, CA"
"","","11/1/2016 9:26:38 PM","http://www.espn.com/college-football/team/roster/_/id/43/yale-bulldogs","http://www.espn.com/college-football/player/_/id/3912758/kyle-ellerson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","Kyle Ellerson","RB","5-10","185","SO","Oradell, NJ"
