"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71"
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/estes_brett_o5wn","","","","","Brett Estes","","","","","","","","","","","","","","","","","","","","","","","","","","","5","Junior","6-2","","","","","","","P/K","200","","","","","","","","","","","","","","","","","","East Greenwich, RI / East Greenwich","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/eubank_clayton_ud82","","","","","Clayton Eubank","","","","","","","","","","","","","","","","","","","","","","","","","","","79","Senior","6-3","","","","","","","OL","285","","","","","","","","","","","","","","","","","","Coto De Caza, CA / Tesoro","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/fadule_james_jtkz","","","","","James Fadule","","","","","","","","","","","","","","","","","","","","","","","","","","","50","Freshman","5-11","","","","","","","S","200","","","","","","","","","","","","","","","","","","Wellesley, MA / Milton Academy","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/ferguson_jordan_ngrc","","","","","Jordan Ferguson","","","","","","","","","","","","","","","","","","","","","","","","","","","6","Senior","6-1","","","","","","","DB","185","","","","","","","","","","","","","","","","","","Ladera Heights, CA / Loyola","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/flannery_henry_mceb","","","","","Henry Flannery","","","","","","","","","","","","","","","","","","","","","","","","","","","76","Freshman","6-4","","","","","","","OL","290","","","","","","","","","","","","","","","","","","New Providence, NJ / The Lawrenceville School","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/genaway_zach_mt9g","","","","","Zach Genaway","","","","","","","","","","","","","","","","","","","","","","","","","","","90","Sophomore","6-4","","","","","","","DT","260","","","","","","","","","","","","","","","","","","Medford, NY / Patchogue-Medford","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/girard_matthew_8ax1","","","","","Matthew Girard","","","","","","","","","","","","","","","","","","","","","","","","","","","60","Senior","6-2","","","","","","","OL","275","","","","","","","","","","","","","","","","","","Holyoke, MA / Holyoke","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/girard_dakota_p1u4","","","","","Dakota Girard","","","","","","","","","","","","","","","","","","","","","","","","","","","73","Senior","6-2","","","","","","","OL","270","","","","","","","","","","","","","","","","","","Wellfleet, MA / Nauset Regional","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/goepferich_dawson_d2ri","","","","","Dawson Goepferich","","","","","","","","","","","","","","","","","","","","","","","","","","","33","Freshman","6-1","","","","","","","K/P","170","","","","","","","","","","","","","","","","","","Holt, MO / Kearney","","","","","",""
"","","11/1/2016 9:21:34 PM","http://www.brownbears.com/sports/m-footbl/2016-17/roster","http://www.brownbears.com/sports/m-footbl/2016-17/bios/greene_josh_dyu4","","","","","Josh Greene","","","","","","","","","","","","","","","","","","","","","","","","","","","4","Sophomore","6-0","","","","","","","CB","180","","","","","","","","","","","","","","","","","","Fayetteville, GA / Sandy Creek","","","","","",""
