"R","P","Collection Time","Source Url","Url","Rk","Column7","Tm","Age","Pos","G","Gs","Qbrec","Cmp","Att","Cmp%","Yds","Td","Td%","Int","Int%","Lng","Ya","Ay A","Yc","Yg","Rate","Qbr","Sk","Yds2","Ny A","Any A","Sk%","4 Qc","Gwd","No","Name","Ht","Wt","Yr","Hometown Prev School","Position","Hometown","High School","Column 45","Cl","Hometown Last School","Hometown High School","Image","Title","Full Name","Year","Height","Weight","City","State","Prior School","Column 58","Column 59","Column 60","Column 61","Column 62","Column 63","Column 64","Column 65","Column 66","Column 67","Column 68","Column 69","Column 70","Column 71"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3118850/luke-hutton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","Luke Hutton","LB","6-2","215","JR","Austin, TX"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3118854/tanner-lee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","Tanner Lee","S","5-10","180","JR","Spanish Fort, AL"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912535/tyler-spitzer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","Tyler Spitzer","S","6-1","190","SO","San Marino, CA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3118868/alex-white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","Alex White","LB","6-3","235","JR","Maiden, NC"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/548326/dallas-schray","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","Dallas Schray","RB","6-1","195","SR","Carrollton, TX"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912513/anthony-camargo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","Anthony Camargo","LB","6-3","230","SO","La Puente, CA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912541/charlie-walker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","Charlie Walker","LB","6-1","205","SO","Keller, TX"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/548308/anthony-firkser","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","Anthony Firkser","RB","6-3","230","SR","Manalapan, NJ"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3118836/ryan-antonellis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","Ryan Antonellis","RB","6-4","240","JR","Burke, VA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031097/zach-kastenhuber","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","Zach Kastenhuber","LB","6-1","230","FR","North Haven, CT"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3118846/chase-guillory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","Chase Guillory","LB","5-10","200","JR","Helotes, TX"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912525/sean-mackin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","Sean Mackin","LB","6-2","215","SO","Chagrin Falls, OH"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/548313/caleb-johnson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","Caleb Johnson","DE","6-4","250","SR","Slatington, PA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031098/jake-mcintyre","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","Jake McIntyre","PK","6-1","165","FR","Orlando, FL"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031099/hunter-wegner","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","Hunter Wegner","TE","6-5","225","FR","Nuevo, CA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031100/bobby-drysdale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","Bobby Drysdale","LB","6-1","210","FR","Brookfield, CT"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912530/richie-ryan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","Richie Ryan","DT","6-1","275","SO","Pittsburgh, PA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912522/justin-hunter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","Justin Hunter","OL","6-5","300","SO","Rochester Hills, MI"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031109/cameron-kline","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","Cameron Kline","DE","6-2","220","FR","Alpharetta, GA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912526/tim-o'brien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","Tim O'Brien","OL","6-7","275","SO","San Diego, CA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/548325/eric-ryan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","Eric Ryan","LB","6-2","225","SR","Newington, CT"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031101/jordan-hill","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","Jordan Hill","LB","6-1","220","FR","Silver Spring, MD"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3118851/stuart-johnson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","Stuart Johnson","DT","6-4","285","JR","Alpharetta, GA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912519/peter-graves","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","Peter Graves","LB","6-2","220","SO","Belmont, MA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912534/ben-shoults","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","Ben Shoults","OL","6-4","285","SO","Maple Grove, MN"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031102/joey-goodman","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","Joey Goodman","LB","6-2","220","FR","Marietta, GA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4051278/nate-chaffee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","Nate Chaffee","DL","6-4","260","FR","Saint Paul, MN"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031104/liam-shanahan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","Liam Shanahan","OL","6-5","270","FR","Marlborough, MA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/548304/kyle-adams","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","Kyle Adams","OL","6-3","280","SR","Succasunna, NJ"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/4031106/jackson-ward","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","Jackson Ward","OL","6-3","270","FR","Westport, CT"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912510/jack-bates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","Jack Bates","OL","6-8","285","SO","Greenville, AL"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/3912523/matt-jones","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","Matt Jones","OL","6-6","285","SO","Roswell, GA"
"","","11/1/2016 9:11:22 PM","http://www.espn.com/college-football/team/roster/_/id/108/harvard-crimson","http://www.espn.com/college-football/player/_/id/548319/william-nichols","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","William Nichols","OL","6-5","295","SR","Scottsdale, AZ"
